199,199,199,199,199,103,103,103,199,199,103,14,14,199,199,199,199,199,199,199,
199,199,199,199,199,103,103,103,199,199,103,103,14,199,199,199,199,199,199,199,
199,199,199,199,199,103,103,14,14,103,103,103,199,199,199,199,199,199,199,199,
199,199,199,199,103,103,14,14,14,103,103,199,199,199,199,199,199,199,199,199,
199,199,199,103,103,103,103,14,103,103,103,199,199,199,199,199,199,199,199,199,
199,14,103,103,103,103,199,199,103,103,14,199,199,199,199,199,199,199,199,199,
14,14,103,14,14,199,199,14,103,14,14,199,199,199,199,199,199,199,199,199,
14,14,14,14,199,199,199,14,14,14,32,14,199,199,199,199,199,199,199,199,
14,14,32,32,199,199,199,14,14,32,14,14,14,199,199,199,199,199,199,199,
199,32,14,14,14,199,199,199,14,32,14,14,14,14,199,199,199,199,199,199,
199,199,14,14,14,14,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,14,14,14,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,14,14,14,14,14,14,14,199,199,199,199,199,199,199,199,
199,199,199,199,14,103,14,14,14,14,14,14,14,199,199,199,199,199,199,199,
199,199,199,14,103,14,14,14,32,14,14,32,103,199,199,199,199,199,199,199,
199,199,199,14,14,14,14,14,14,32,14,199,32,103,199,199,199,199,199,199,
199,199,199,14,14,14,14,14,32,14,14,199,32,32,199,199,199,199,199,199,
199,199,199,199,14,103,103,103,103,199,14,14,199,32,199,199,199,199,199,199,
199,199,199,199,103,103,103,103,32,103,199,14,14,14,199,199,199,199,199,199,
199,199,199,103,103,103,103,32,103,32,103,14,103,103,103,32,32,199,199,199,
199,199,199,103,103,103,32,103,103,103,103,103,103,103,103,32,32,32,199,199,
199,199,199,103,103,103,199,103,103,103,14,14,103,103,32,32,32,32,199,199,
199,199,199,103,103,103,103,32,14,103,103,14,14,32,32,32,32,199,199,199,
199,199,199,199,103,103,103,32,14,14,14,199,199,199,199,199,199,199,199,199,
199,199,199,199,103,103,103,103,14,14,103,14,14,14,199,199,199,199,199,199,
199,199,199,199,199,103,103,103,32,32,103,103,14,14,14,199,199,199,199,199,
199,199,199,199,199,103,103,103,103,199,199,14,14,199,14,199,199,199,199,199,
199,199,199,199,103,103,103,103,103,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,103,103,103,103,103,103,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,103,103,103,103,103,103,103,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,103,103,103,103,103,103,103,199,199,199,199,199,199,199,199,
199,199,199,199,199,103,103,103,199,103,103,103,199,199,199,199,199,199,199,199,
199,199,199,199,199,103,103,103,199,199,103,14,14,199,199,199,199,199,199,199,
199,199,199,199,199,103,103,103,199,199,103,103,14,199,199,199,199,199,199,199,
199,199,199,199,199,103,103,14,14,103,103,103,199,199,199,199,199,199,199,199,
199,199,199,199,103,103,14,14,14,103,103,199,199,199,199,199,199,199,199,199,
199,199,199,103,103,103,103,14,103,103,103,199,199,199,199,199,199,199,199,199,
199,14,103,103,103,103,199,199,103,103,14,199,199,199,199,199,199,199,199,199,
14,14,103,14,14,199,199,14,103,14,14,199,199,199,199,199,199,199,199,199,
14,14,14,14,199,199,199,14,14,14,32,14,199,199,199,199,199,199,199,199,
14,14,32,32,199,199,199,14,14,32,14,14,14,199,199,199,199,199,199,199,
199,32,14,14,14,199,199,199,14,32,14,14,14,14,199,199,199,199,199,199,
199,199,14,14,14,14,199,199,199,199,199,199,199,199,199,199,199,199,199,199,

# 02. Samus_Right_Idle_Up: Status 0 - Normal, 1 - Shooting
Samus_Right_Idle_Up: # 20 x 76, Height per sprite: 38
# 1520 bytes -- ~ 1.48 KiB 
.byte 199,199,199,199,199,199,199,199,199,199,199,32,32,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,32,32,32,32,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,103,32,32,103,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,32,32,32,32,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,32,32,32,32,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,103,103,32,32,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,14,14,103,103,103,103,199,199,199,199,199,199,
199,199,199,199,199,199,14,14,14,14,103,103,103,103,199,199,199,199,199,199,
199,199,199,199,199,14,14,14,14,14,14,103,14,14,199,199,199,199,199,199,
199,199,199,199,199,14,14,14,14,32,103,14,14,14,14,199,199,199,199,199,
199,199,199,199,14,103,14,14,32,32,103,103,14,103,14,199,199,199,199,199,
199,199,199,199,14,103,14,103,32,103,103,103,103,14,14,199,199,199,199,199,
199,199,199,199,14,14,14,103,32,103,103,103,103,14,14,199,199,199,199,199,
199,199,199,199,199,14,103,103,32,103,103,103,32,14,199,199,199,199,199,199,
199,199,199,199,199,199,103,103,103,103,103,103,14,199,199,199,199,199,199,199,
199,199,199,199,199,199,103,103,103,103,103,32,14,14,199,199,199,199,199,199,
199,199,199,199,199,199,103,103,103,103,103,32,14,14,199,199,199,199,199,199,
199,199,199,199,199,199,199,103,103,103,103,32,14,14,199,199,199,199,199,199,
199,199,199,199,199,199,199,103,103,103,103,103,32,14,199,199,199,199,199,199,
199,199,199,199,199,199,199,103,103,103,103,103,103,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,103,103,103,103,103,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,103,103,103,103,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,103,103,103,103,103,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,103,103,103,103,103,103,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,103,103,103,103,103,103,103,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,103,103,103,103,103,103,103,199,199,199,199,199,
199,199,199,199,199,199,199,199,103,103,103,199,103,103,103,199,199,199,199,199,
199,199,199,199,199,199,199,199,103,103,103,199,199,103,14,14,199,199,199,199,
199,199,199,199,199,199,199,199,103,103,103,199,199,103,103,14,199,199,199,199,
199,199,199,199,199,199,199,199,103,103,14,14,103,103,103,199,199,199,199,199,
199,199,199,199,199,199,199,103,103,14,14,14,103,103,199,199,199,199,199,199,
199,199,199,199,199,199,103,103,103,103,14,103,103,103,199,199,199,199,199,199,
199,199,199,199,14,103,103,103,103,199,199,103,103,14,199,199,199,199,199,199,
199,199,199,14,14,103,14,14,199,199,14,103,14,14,199,199,199,199,199,199,
199,199,199,14,14,14,14,199,199,199,14,14,14,32,14,199,199,199,199,199,
199,199,199,14,14,32,32,199,199,199,14,14,32,14,14,14,199,199,199,199,
199,199,199,199,32,14,14,14,199,199,199,14,32,14,14,14,14,199,199,199,
199,199,199,199,199,14,14,14,14,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,32,32,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,32,32,32,32,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,103,32,32,103,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,32,32,32,32,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,14,14,32,32,32,32,199,199,199,199,199,199,
199,199,199,199,199,199,14,14,14,14,103,103,32,32,199,199,199,199,199,199,
199,199,199,199,199,14,14,14,14,14,14,103,14,14,199,199,199,199,199,199,
199,199,199,199,199,14,14,14,14,32,103,14,14,14,14,199,199,199,199,199,
199,199,199,199,14,103,14,14,32,32,103,103,14,103,14,199,199,199,199,199,
199,199,199,199,14,103,14,103,32,103,103,103,103,14,14,199,199,199,199,199,
199,199,199,199,14,14,14,103,32,103,103,103,103,14,14,199,199,199,199,199,
199,199,199,199,199,14,103,103,32,103,103,103,32,14,199,199,199,199,199,199,
199,199,199,199,199,199,103,103,103,103,103,103,14,199,199,199,199,199,199,199,
199,199,199,199,199,199,103,103,103,103,103,32,14,14,199,199,199,199,199,199,
199,199,199,199,199,199,103,103,103,103,103,32,14,14,199,199,199,199,199,199,
199,199,199,199,199,199,199,103,103,103,103,32,14,14,199,199,199,199,199,199,
199,199,199,199,199,199,199,103,103,103,103,103,32,14,199,199,199,199,199,199,
199,199,199,199,199,199,199,103,103,103,103,103,103,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,103,103,103,103,103,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,103,103,103,103,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,103,103,103,103,103,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,103,103,103,103,103,103,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,103,103,103,103,103,103,103,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,103,103,103,103,103,103,103,199,199,199,199,199,
199,199,199,199,199,199,199,199,103,103,103,199,103,103,103,199,199,199,199,199,
199,199,199,199,199,199,199,199,103,103,103,199,199,103,14,14,199,199,199,199,
199,199,199,199,199,199,199,199,103,103,103,199,199,103,103,14,199,199,199,199,
199,199,199,199,199,199,199,199,103,103,14,14,103,103,103,199,199,199,199,199,
199,199,199,199,199,199,199,103,103,14,14,14,103,103,199,199,199,199,199,199,
199,199,199,199,199,199,103,103,103,103,14,103,103,103,199,199,199,199,199,199,
199,199,199,199,14,103,103,103,103,199,199,103,103,14,199,199,199,199,199,199,
199,199,199,14,14,103,14,14,199,199,14,103,14,14,199,199,199,199,199,199,
199,199,199,14,14,14,14,199,199,199,14,14,14,32,14,199,199,199,199,199,
199,199,199,14,14,32,32,199,199,199,14,14,32,14,14,14,199,199,199,199,
199,199,199,199,32,14,14,14,199,199,199,14,32,14,14,14,14,199,199,199,
199,199,199,199,199,14,14,14,14,199,199,199,199,199,199,199,199,199,199,199,

# 03. Samus_Righ: Status 0 - 2 (Loop animation going from 0 > 1 > 2 > 0 > ...)
Samus_Right: # 20 x 96, Height per sprite: 32
# 1920 bytes -- 1.875 KiB 
.byte 199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,14,14,14,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,14,14,14,14,14,14,14,199,199,199,199,
199,199,199,199,199,199,199,199,14,103,14,14,14,14,14,14,14,199,199,199,
199,199,199,199,199,199,199,14,103,14,14,14,32,14,14,32,103,199,199,199,
199,199,199,199,199,199,199,14,14,14,14,14,14,32,14,199,32,103,199,199,
199,199,199,199,199,199,199,14,14,199,199,14,32,14,14,199,32,32,199,199,
199,199,199,199,199,199,199,199,14,103,103,103,199,14,14,14,199,32,199,199,
199,199,199,199,199,199,199,199,32,103,32,103,103,199,14,14,14,14,199,199,
199,199,199,199,199,199,199,199,103,103,103,32,103,32,14,14,14,199,199,199,
199,199,199,199,199,199,199,103,103,103,103,103,32,14,32,14,199,199,199,199,
199,199,199,199,199,199,103,103,103,199,199,199,103,103,199,199,199,199,199,199,
199,199,199,199,199,199,14,14,103,103,103,103,14,14,14,32,199,199,199,199,
199,199,199,199,199,199,14,103,103,103,103,14,14,32,32,32,32,199,199,199,
199,199,199,199,199,199,199,103,103,103,103,14,199,199,199,199,32,199,199,199,
199,199,199,199,199,199,199,199,103,103,103,103,14,14,32,32,199,199,199,199,
199,199,199,199,199,199,199,199,103,103,103,103,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,103,103,103,103,103,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,103,103,103,103,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,103,103,103,103,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,103,103,103,14,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,103,103,103,14,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,103,103,103,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,14,14,14,103,14,14,199,199,199,199,199,199,199,199,
199,199,199,199,14,14,14,103,103,103,103,199,199,199,199,199,199,199,199,199,
199,199,199,14,14,32,103,103,103,103,199,199,199,199,199,199,199,199,199,199,
199,199,199,14,14,103,103,103,103,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,103,103,103,14,14,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,14,103,103,14,14,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,14,14,14,14,32,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,14,14,14,32,14,14,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,14,32,14,14,14,14,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,14,14,14,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,14,14,14,14,14,14,14,199,199,199,199,199,199,
199,199,199,199,199,199,14,103,14,14,14,14,14,14,14,199,199,199,199,199,
199,199,199,199,199,14,103,14,14,14,32,14,14,32,103,199,199,199,199,199,
199,199,199,199,199,14,14,14,14,14,14,32,14,199,32,103,199,199,199,199,
199,199,199,199,199,14,14,14,14,14,32,14,14,199,32,32,199,199,199,199,
199,199,199,199,199,199,103,103,103,199,14,14,14,14,199,32,199,199,199,199,
199,199,199,199,199,32,103,32,103,103,199,14,14,14,14,14,199,199,199,199,
199,199,199,199,199,103,103,103,103,103,103,103,103,14,14,14,199,199,199,199,
199,199,199,199,103,103,32,103,103,103,103,32,199,32,14,199,199,199,199,199,
199,199,199,199,103,103,32,103,103,103,103,103,103,199,199,199,199,199,199,199,
199,199,199,199,199,103,103,103,103,103,103,103,103,103,199,199,199,199,199,199,
199,199,199,199,199,199,199,103,103,103,199,103,103,103,103,103,199,199,199,199,
199,199,199,199,199,199,199,103,103,103,103,199,103,103,103,14,103,199,199,199,
199,199,199,199,199,199,199,103,103,103,103,103,199,103,103,14,103,199,199,199,
199,199,199,199,199,199,199,103,103,103,103,103,199,199,14,103,199,199,199,199,
199,199,199,199,199,199,103,103,103,103,103,103,103,103,103,14,199,199,199,199,
199,199,199,199,199,199,103,103,103,103,103,103,103,103,14,103,103,199,199,199,
199,199,199,199,199,199,103,103,103,103,103,103,103,199,103,103,103,199,199,199,
199,199,199,199,199,199,199,103,103,103,199,199,199,103,103,103,199,199,199,199,
199,199,199,199,199,199,199,103,103,103,199,14,103,103,14,199,199,199,199,199,
199,199,199,199,199,199,199,103,103,199,14,14,14,14,14,199,199,199,199,199,
199,199,199,199,199,199,103,103,103,199,14,14,32,32,199,199,199,199,199,199,
199,199,199,199,103,103,14,103,199,199,14,32,14,14,14,199,199,199,199,199,
199,14,14,103,103,103,14,14,199,199,199,199,14,14,14,14,199,199,199,199,
14,14,14,103,103,103,14,199,199,199,199,199,199,14,14,14,14,199,199,199,
32,32,14,14,14,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
14,14,32,14,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
14,14,14,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
14,14,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
14,14,14,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,14,14,14,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,14,14,14,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,14,14,14,14,14,14,14,199,199,
199,199,199,199,199,199,199,199,199,199,14,103,14,14,14,14,14,14,14,199,
199,199,199,199,199,199,199,199,199,14,103,14,14,14,32,14,14,32,103,199,
199,199,199,199,199,199,199,199,199,14,14,14,14,14,14,32,14,199,32,103,
199,199,199,199,199,199,199,199,199,14,14,14,14,14,32,14,14,199,32,32,
199,199,199,199,199,199,199,199,199,199,14,14,14,14,14,14,14,14,199,32,
199,199,199,199,199,199,199,199,199,199,103,103,103,103,199,14,14,14,14,14,
199,199,199,199,199,199,103,103,103,103,103,32,103,103,199,14,14,14,199,199,
199,199,199,199,199,14,14,32,199,199,103,103,103,103,14,199,14,199,199,199,
199,199,199,199,199,103,103,103,103,103,32,32,32,32,32,103,103,103,199,199,
199,199,199,199,199,103,103,103,103,103,103,32,32,32,32,32,103,103,103,199,
199,199,199,199,199,199,103,103,103,103,103,32,199,199,199,32,103,103,103,199,
199,199,199,199,199,199,199,199,103,103,32,32,32,32,32,103,103,103,199,199,
199,199,199,199,199,199,199,199,199,199,103,103,103,103,32,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,103,103,103,14,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,103,103,103,103,103,199,199,199,199,199,199,
199,199,199,14,14,14,199,199,199,103,103,103,103,103,199,199,199,199,199,199,
199,199,32,14,14,14,199,199,199,103,103,103,103,103,103,199,199,199,199,199,
199,14,14,32,14,14,14,199,199,199,103,103,103,103,103,103,199,199,199,199,
199,14,14,32,14,103,103,103,199,103,103,103,199,103,103,103,199,199,199,199,
14,14,14,199,14,14,103,103,14,103,103,199,199,199,103,103,103,199,199,199,
14,14,199,199,199,14,103,103,14,103,103,199,199,199,103,103,103,199,199,199,
199,199,199,199,199,199,199,103,103,14,199,199,199,199,199,14,14,14,199,199,
199,199,199,199,199,199,199,199,14,14,199,199,199,199,199,103,103,14,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,103,103,103,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,103,103,103,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,14,103,103,14,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,14,14,14,14,14,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,14,14,14,32,32,14,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,14,32,14,14,14,14,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,14,14,14,14,14,199,

# 04. Samus_Righ_Attack: Status 0 - 2 (Loop animation going from 0 > 1 > 2 > 0 > ...)
Samus_Right_Attack: # 28 x 96, Height per sprite: 32
# 2688 bytes -- 2.652 KiB 
.byte 199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,14,14,14,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,14,14,14,14,14,14,14,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,14,103,14,14,14,14,14,14,14,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,14,103,14,14,14,32,14,14,32,103,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,14,14,14,14,14,14,32,14,199,32,103,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,14,14,199,199,14,32,14,14,199,32,32,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,14,103,103,103,199,14,14,14,199,32,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,103,103,103,103,103,103,103,103,14,14,103,32,32,103,32,199,199,199,199,199,199,
199,199,199,199,199,199,103,103,103,103,103,103,32,103,103,103,103,103,32,32,32,32,32,199,199,199,199,199,
199,199,199,199,199,14,103,103,103,103,103,32,103,103,103,103,103,32,32,32,32,32,32,199,199,199,199,199,
199,199,199,199,199,14,103,103,103,103,32,103,103,14,103,103,103,199,199,32,103,32,199,199,199,199,199,199,
199,199,199,199,199,199,103,103,103,103,103,103,32,14,14,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,103,103,103,103,103,103,32,14,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,103,103,103,103,103,103,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,103,103,103,103,103,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,103,103,103,103,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,103,103,103,103,103,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,103,103,103,103,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,103,103,103,103,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,103,103,103,14,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,103,103,103,14,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,103,103,103,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,14,14,14,103,14,14,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,14,14,14,103,103,103,103,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,14,14,32,103,103,103,103,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,14,14,103,103,103,103,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,103,103,103,14,14,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,14,103,103,14,14,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,14,14,14,14,32,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,14,14,14,32,14,14,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,14,32,14,14,14,14,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,14,14,14,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,14,14,14,14,14,14,14,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,14,103,14,14,14,14,14,14,14,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,14,103,14,14,14,32,14,14,32,103,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,14,14,14,14,14,14,32,14,199,32,103,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,14,14,199,199,14,32,14,14,199,32,32,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,14,103,103,103,199,14,14,14,199,32,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,103,103,103,103,103,103,103,103,14,14,103,32,32,103,32,199,199,199,199,199,199,199,
199,199,199,199,199,103,103,103,103,103,103,32,103,103,103,103,103,32,32,32,32,32,199,199,199,199,199,199,
199,199,199,199,14,103,103,103,103,103,32,103,103,103,103,103,32,32,32,32,32,32,199,199,199,199,199,199,
199,199,199,199,14,103,103,103,103,32,103,103,14,103,103,103,199,199,32,103,32,199,199,199,199,199,199,199,
199,199,199,199,199,103,103,103,103,103,103,32,14,14,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,103,103,103,103,103,103,32,14,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,103,103,103,103,103,103,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,103,103,103,103,103,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,103,103,103,103,103,103,103,103,103,14,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,103,103,103,103,103,103,103,103,14,103,103,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,103,103,103,103,103,103,103,199,103,103,103,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,103,103,103,199,199,199,103,103,103,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,103,103,103,199,14,103,103,14,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,103,103,199,14,14,14,14,14,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,103,103,103,199,14,14,32,32,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
