7,5,5,14,13,5,5,14,13,14,0,0,5,14,13,14,0,0,5,5,5,14,13,14,0,0,5,5,5,5,5,7,8,7,7,8,8,7,7,8,5,14,13,14,5,14,13,14,0,0,5,5,5,7,7,5,5,7,7,5,
5,12,5,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,7,8,7,7,7,8,7,7,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,
12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,8,8,8,7,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,
5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,
4,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,7,8,8,7,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,4,
4,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,7,7,7,8,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,4,
4,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,8,8,8,7,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,4,
9,9,5,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,11,5,9,9,
7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,7,8,8,7,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,
5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,7,7,7,8,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,
12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,8,8,8,7,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,
5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,
5,6,6,6,6,5,6,6,6,5,6,6,5,6,6,6,6,5,6,6,5,6,6,6,6,5,6,6,8,8,8,8,8,8,8,8,5,6,6,6,6,5,6,6,5,6,6,6,6,5,6,6,5,6,6,6,6,5,6,6,
5,5,7,7,5,5,7,5,5,5,7,5,5,5,7,7,5,5,7,5,5,5,7,7,5,5,7,5,8,7,7,8,8,7,7,8,5,5,7,7,5,5,7,5,5,5,7,7,5,5,7,5,5,5,7,7,5,5,7,5,

Map4: # 20 x 45 (Vertical Map) -- 900 bytes 
.byte 2,20,45 # Map type (2 - Vertical Camera Movement, Widht, Height)
.byte 12,5,5,5,12,5,5,5,12,5,5,5,5,7,5,5,5,7,5,12,
9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,
5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,
12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,
5,5,0,0,0,0,0,5,11,11,5,0,0,0,0,0,0,0,5,5,
4,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,
4,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,
4,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,
9,9,5,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,
7,5,0,0,0,0,0,0,0,0,0,0,5,11,11,11,11,5,5,5,
5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,
12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,
9,9,0,0,0,0,5,11,5,0,0,0,0,0,0,0,0,0,5,12,
7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,
5,12,0,0,0,0,0,0,0,0,0,5,11,11,5,0,0,0,5,5,
9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,
7,5,5,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,
5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,
12,12,0,0,0,0,0,5,11,5,0,0,0,0,0,5,11,5,12,12,
5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,
9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,
7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,
5,12,0,5,11,5,0,0,0,0,0,0,0,0,0,0,0,0,5,12,
12,12,0,0,0,0,0,0,0,0,5,11,5,0,0,0,0,0,12,12,
5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,
9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,
7,5,0,0,0,0,5,11,11,5,0,0,0,0,5,11,11,5,7,5,
5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,
12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,
5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,
9,9,0,0,5,11,5,0,0,0,0,0,5,11,5,0,0,0,9,9,
7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,
5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,
12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,
5,5,0,0,0,0,0,5,11,11,5,0,0,0,0,0,0,0,5,5,
4,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,
4,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,
4,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,
9,9,5,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,
7,5,0,0,0,0,0,0,0,0,0,0,5,11,11,11,11,5,5,5,
5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,
12,12,0,0,0,0,5,11,5,0,0,0,0,0,0,0,0,0,7,5,
5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,
5,11,5,5,5,11,5,5,5,11,5,5,5,11,5,5,5,11,5,5,
5,7,5,12,5,7,5,12,5,7,5,12,5,7,5,12,5,7,5,12,

Map5: # 40 x 15 (Horizontal Map) -- 600 bytes
.byte 1,40,15 # Map type (1 - Horizontal Camera Movement, Width, Height)
.byte 15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,
4,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,4,
4,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,4,
4,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,4,
15,17,17,17,17,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,17,17,17,17,17,17,15,
15,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,15,
15,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,15,
15,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,15,
15,0,0,0,0,20,0,0,0,0,2,3,0,0,0,2,3,2,3,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,20,0,0,0,0,15,
15,15,15,15,15,16,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,

Map6: # 20 x 15 (One Screen Map) -- 300 bytes
.byte 0,20,15 # Map type (0 - No Camera Movement, Widht, Height)
.byte 5,11,5,5,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,18,
5,7,5,12,18,0,0,0,18,0,0,0,0,0,0,0,0,0,0,18,
12,5,5,5,18,0,0,0,18,21,22,0,0,0,0,0,0,0,0,20,
5,5,7,5,20,0,0,0,20,23,24,0,0,0,0,0,0,0,0,20,
5,11,5,5,20,0,0,0,20,25,26,27,0,0,0,0,0,0,0,18,
5,7,5,12,17,17,17,17,17,17,17,17,18,18,0,0,0,0,46,4,
12,5,5,5,17,17,17,17,17,17,17,17,0,0,0,0,0,0,48,4,
5,5,7,5,19,19,19,19,19,19,19,19,0,0,0,0,0,0,50,4,
5,11,5,5,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,
5,7,5,12,18,18,18,18,18,18,18,0,0,18,18,18,18,18,18,18,
12,5,5,5,18,17,18,16,18,17,18,0,0,18,17,18,16,18,17,18,
5,5,7,5,0,0,0,18,0,0,0,0,0,0,0,0,18,0,0,0,
5,11,5,5,0,0,0,18,0,0,0,0,0,0,0,0,18,0,0,0,
5,7,5,12,0,0,0,20,0,0,0,0,0,0,0,0,20,0,0,0,
12,5,5,5,0,0,0,20,0,0,0,0,0,0,0,0,20,0,0,0,

Map7: # 20 x 15 (One Screen Map) -- 300 bytes
.byte 0,20,15 # Map type (0 - No Camera Movement, Widht, Height)
.byte 29,29,29,29,29,29,28,28,28,28,28,28,28,28,28,28,28,28,29,29,
29,30,30,29,31,0,0,34,38,38,38,38,39,39,39,39,34,0,29,31,
29,30,30,29,29,33,0,0,0,0,0,0,0,0,0,0,0,0,30,29,
29,29,29,29,29,32,0,0,0,0,0,0,0,0,0,0,0,0,31,29,
29,29,29,29,29,32,0,0,0,0,0,0,0,0,0,0,0,0,29,29,
29,30,30,29,29,32,0,0,0,0,0,0,0,0,0,0,0,0,46,4,
29,30,30,29,31,33,0,0,0,0,0,0,0,0,0,0,0,0,48,4,
29,29,29,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,50,4,
29,30,30,29,29,0,0,28,28,28,28,0,0,0,0,0,0,33,33,29,
29,30,30,29,31,33,0,0,28,28,28,28,28,28,28,28,0,0,32,29,
29,29,29,29,29,32,0,0,0,0,0,0,0,0,0,0,0,0,33,30,
29,29,29,29,29,33,0,0,0,0,0,0,0,0,0,0,0,0,0,29,
29,30,30,29,31,37,37,37,37,37,37,37,37,37,37,37,37,37,37,29,
29,30,30,29,29,36,36,36,36,36,36,36,36,36,36,36,36,36,36,29,
35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,
